timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587669187644,46658,GET RSS,200,OK,GET RSS 1-115,text,true,,169096,178,86,86,https://rss-app.azurewebsites.net/rss,46478,0,348
1587669185244,50598,GET RSS,200,OK,GET RSS 1-111,text,true,,169096,178,88,88,https://rss-app.azurewebsites.net/rss,49079,0,279
1587669187046,49236,GET RSS,200,OK,GET RSS 1-114,text,true,,169096,178,88,88,https://rss-app.azurewebsites.net/rss,48424,0,602
1587669188844,47746,GET RSS,200,OK,GET RSS 1-117,text,true,,169096,178,87,87,https://rss-app.azurewebsites.net/rss,46780,0,301
1587669189444,47534,GET RSS,200,OK,GET RSS 1-118,text,true,,169096,178,87,87,https://rss-app.azurewebsites.net/rss,46689,0,205
1587669188245,48776,GET RSS,200,OK,GET RSS 1-116,text,true,,169096,178,86,86,https://rss-app.azurewebsites.net/rss,47378,0,249
1587669190643,48912,GET RSS,200,OK,GET RSS 1-120,text,true,,169096,178,89,89,https://rss-app.azurewebsites.net/rss,48646,0,256
1587669190047,51133,GET RSS,200,OK,GET RSS 1-119,text,true,,169096,178,91,91,https://rss-app.azurewebsites.net/rss,50888,0,191
1587669191243,50493,GET RSS,200,OK,GET RSS 1-121,text,true,,169096,178,91,91,https://rss-app.azurewebsites.net/rss,50266,0,221
1587669192444,50846,GET RSS,200,OK,GET RSS 1-123,text,true,,169096,178,92,92,https://rss-app.azurewebsites.net/rss,50632,0,232
1587669191844,51808,GET RSS,200,OK,GET RSS 1-122,text,true,,169096,178,92,92,https://rss-app.azurewebsites.net/rss,51521,0,214
1587669194842,49613,GET RSS,200,OK,GET RSS 1-127,text,true,,169096,178,92,92,https://rss-app.azurewebsites.net/rss,49392,0,581
1587669193043,51444,GET RSS,200,OK,GET RSS 1-124,text,true,,169096,178,91,91,https://rss-app.azurewebsites.net/rss,51270,0,660
1587669195443,49460,GET RSS,200,OK,GET RSS 1-128,text,true,,169096,178,91,91,https://rss-app.azurewebsites.net/rss,49171,0,497
1587669193644,51267,GET RSS,200,OK,GET RSS 1-125,text,true,,169096,178,90,90,https://rss-app.azurewebsites.net/rss,50992,0,1140
1587669196043,49021,GET RSS,200,OK,GET RSS 1-129,text,true,,169096,178,89,89,https://rss-app.azurewebsites.net/rss,48704,0,267
1587669194244,51240,GET RSS,200,OK,GET RSS 1-126,text,true,,169096,178,89,89,https://rss-app.azurewebsites.net/rss,51064,0,2489
1587669196643,51927,GET RSS,200,OK,GET RSS 1-130,text,true,,169096,178,93,93,https://rss-app.azurewebsites.net/rss,51746,0,461
1587669197244,52911,GET RSS,200,OK,GET RSS 1-131,text,true,,169096,178,95,95,https://rss-app.azurewebsites.net/rss,52737,0,500
1587669197843,53590,GET RSS,200,OK,GET RSS 1-132,text,true,,170605,178,96,96,https://rss-app.azurewebsites.net/rss,53422,0,305
1587669199043,53568,GET RSS,200,OK,GET RSS 1-134,text,true,,170605,178,97,97,https://rss-app.azurewebsites.net/rss,53301,0,205
1587669198444,54317,GET RSS,200,OK,GET RSS 1-133,text,true,,170605,178,96,96,https://rss-app.azurewebsites.net/rss,54049,0,188
1587669199643,53693,GET RSS,200,OK,GET RSS 1-135,text,true,,170605,178,96,96,https://rss-app.azurewebsites.net/rss,53292,0,304
1587669202641,50727,GET RSS,200,OK,GET RSS 1-140,text,true,,170605,178,95,95,https://rss-app.azurewebsites.net/rss,50439,0,227
1587669202042,52483,GET RSS,200,OK,GET RSS 1-139,text,true,,170605,178,96,96,https://rss-app.azurewebsites.net/rss,52187,0,500
1587669200839,53907,GET RSS,200,OK,GET RSS 1-137,text,true,,170605,178,95,95,https://rss-app.azurewebsites.net/rss,53535,0,2428
1587669200240,54506,GET RSS,200,OK,GET RSS 1-136,text,true,,170605,178,95,95,https://rss-app.azurewebsites.net/rss,54060,0,264
1587669201439,53535,GET RSS,200,OK,GET RSS 1-138,text,true,,170605,178,94,94,https://rss-app.azurewebsites.net/rss,53257,0,330
1587669203242,53621,GET RSS,200,OK,GET RSS 1-141,text,true,,170605,178,96,96,https://rss-app.azurewebsites.net/rss,53447,0,376
1587669203843,54869,GET RSS,200,OK,GET RSS 1-142,text,true,,170605,178,98,98,https://rss-app.azurewebsites.net/rss,54192,0,903
1587669204442,55771,GET RSS,200,OK,GET RSS 1-143,text,true,,170605,178,99,99,https://rss-app.azurewebsites.net/rss,55120,0,1063
1587669205639,55541,GET RSS,200,OK,GET RSS 1-145,text,true,,170605,178,100,100,https://rss-app.azurewebsites.net/rss,55327,0,554
1587669205039,57495,GET RSS,200,OK,GET RSS 1-144,text,true,,170605,178,101,101,https://rss-app.azurewebsites.net/rss,57354,0,688
1587669206240,56764,GET RSS,200,OK,GET RSS 1-146,text,true,,170605,178,101,101,https://rss-app.azurewebsites.net/rss,56539,0,292
1587669209242,54126,GET RSS,200,OK,GET RSS 1-151,text,true,,170605,178,101,101,https://rss-app.azurewebsites.net/rss,53736,0,373
1587669206841,56539,GET RSS,200,OK,GET RSS 1-147,text,true,,170605,178,100,100,https://rss-app.azurewebsites.net/rss,56225,0,170
1587669207442,55965,GET RSS,200,OK,GET RSS 1-148,text,true,,170605,178,99,99,https://rss-app.azurewebsites.net/rss,55661,0,207
1587669208641,55561,GET RSS,200,OK,GET RSS 1-150,text,true,,170605,178,99,99,https://rss-app.azurewebsites.net/rss,55277,0,206
1587669208042,56667,GET RSS,200,OK,GET RSS 1-149,text,true,,170605,178,99,99,https://rss-app.azurewebsites.net/rss,56458,0,199
1587669209842,57642,GET RSS,200,OK,GET RSS 1-152,text,true,,170605,178,103,103,https://rss-app.azurewebsites.net/rss,57100,0,267
1587669210442,57105,GET RSS,200,OK,GET RSS 1-153,text,true,,170605,178,102,102,https://rss-app.azurewebsites.net/rss,56843,0,276
1587669211041,58454,GET RSS,200,OK,GET RSS 1-154,text,true,,170605,178,104,104,https://rss-app.azurewebsites.net/rss,58105,0,279
1587669211643,59004,GET RSS,200,OK,GET RSS 1-155,text,true,,170605,178,105,105,https://rss-app.azurewebsites.net/rss,58719,0,268
1587669212242,59077,GET RSS,200,OK,GET RSS 1-156,text,true,,170605,178,105,105,https://rss-app.azurewebsites.net/rss,58739,0,299
1587669214642,56872,GET RSS,200,OK,GET RSS 1-160,text,true,,170605,178,104,104,https://rss-app.azurewebsites.net/rss,56481,0,225
1587669212843,58689,GET RSS,200,OK,GET RSS 1-157,text,true,,170268,178,103,103,https://rss-app.azurewebsites.net/rss,58360,0,454
1587669214042,57826,GET RSS,200,OK,GET RSS 1-159,text,true,,170268,178,103,103,https://rss-app.azurewebsites.net/rss,57540,0,204
1587669215843,56059,GET RSS,200,OK,GET RSS 1-162,text,true,,170605,178,102,102,https://rss-app.azurewebsites.net/rss,55770,0,252
1587669213442,58758,GET RSS,200,OK,GET RSS 1-158,text,true,,170605,178,101,101,https://rss-app.azurewebsites.net/rss,58549,0,193
1587669215241,57111,GET RSS,200,OK,GET RSS 1-161,text,true,,170605,178,101,101,https://rss-app.azurewebsites.net/rss,56850,0,207
